$GPRMC,145124.000,A,4440.1540,N,00111.7568,W,4.33,223.55,201205,,,A*71
$GPRMC,145125.000,A,4440.1531,N,00111.7580,W,4.33,224.59,201205,,,A*7B
$GPRMC,145126.000,A,4440.1523,N,00111.7592,W,4.39,226.43,201205,,,A*7B
$GPRMC,145128.000,A,4440.1507,N,00111.7617,W,4.23,226.64,201205,,,A*73
$GPRMC,145129.000,A,4440.1499,N,00111.7629,W,4.29,227.31,201205,,,A*72
$GPRMC,145130.000,A,4440.1491,N,00111.7642,W,4.32,228.43,201205,,,A*7F
$GPRMC,145131.000,A,4440.1483,N,00111.7654,W,4.19,227.41,201205,,,A*7E
$GPRMC,145133.000,A,4440.1468,N,00111.7679,W,4.30,228.51,201205,,,A*73
$GPRMC,145134.000,A,4440.1460,N,00111.7692,W,4.24,226.16,201205,,,A*71
$GPRMC,145135.000,A,4440.1452,N,00111.7704,W,4.21,228.54,201205,,,A*72
$GPRMC,145136.000,A,4440.1445,N,00111.7716,W,4.22,226.26,201205,,,A*7C
$GPRMC,145138.000,A,4440.1429,N,00111.7741,W,4.31,227.59,201205,,,A*71
$GPRMC,145139.000,A,4440.1421,N,00111.7753,W,4.33,227.80,201205,,,A*7D
$GPRMC,145140.000,A,4440.1413,N,00111.7766,W,4.28,226.49,201205,,,A*7A
$GPRMC,145141.000,A,4440.1405,N,00111.7779,W,4.31,228.20,201205,,,A*7B
$GPRMC,145143.000,A,4440.1389,N,00111.7803,W,4.25,224.33,201205,,,A*73
$GPRMC,145144.000,A,4440.1381,N,00111.7815,W,4.35,225.52,201205,,,A*7C
$GPRMC,145145.000,A,4440.1373,N,00111.7828,W,4.40,225.93,201205,,,A*71
$GPRMC,145146.000,A,4440.1364,N,00111.7840,W,4.45,225.49,201205,,,A*78
$GPRMC,145148.000,A,4440.1347,N,00111.7864,W,4.43,222.96,201205,,,A*72
$GPRMC,145149.000,A,4440.1338,N,00111.7877,W,4.38,224.55,201205,,,A*7C
$GPRMC,145150.000,A,4440.1330,N,00111.7888,W,4.45,222.43,201205,,,A*77
$GPRMC,145151.000,A,4440.1321,N,00111.7900,W,4.48,221.61,201205,,,A*79
$GPRMC,145153.000,A,4440.1302,N,00111.7923,W,4.44,220.23,201205,,,A*70
$GPRMC,145154.000,A,4440.1293,N,00111.7934,W,4.42,219.27,201205,,,A*70
$GPRMC,145155.000,A,4440.1284,N,00111.7946,W,4.40,220.37,201205,,,A*7B
$GPRMC,145156.000,A,4440.1275,N,00111.7957,W,4.45,219.86,201205,,,A*73
$GPRMC,145158.000,A,4440.1256,N,00111.7979,W,4.48,219.83,201205,,,A*78
$GPRMC,145159.000,A,4440.1246,N,00111.7990,W,4.43,216.10,201205,,,A*71
